item,cuisine,cholesterol,ash,carotene,vit_a,vit_e,thiamin,riboflavin,niacin,vit_c,calcium,potassium,magnesium,iron,zinc,selenium,copper,manganese,iodine,mono,poly,health_star,calories
Marinated Beef,Anhui cuisine,8.5,0.5131666666666667,0.0,14.54,1.4789933333333334,0.03862666666666666,0.03781,1.18405,5.471666666666667,51.75233333333333,42.73266666666667,15.736666666666663,1.4188333333333334,0.3885266666666667,2.4731,0.018359999999999998,0.12396,10.5875,2.231,1.909833333333333,2,184.47987766666665
Stone Pot Pepper-flavored Fish Slices,Sichuan cuisine,49.9425,3.3063375,27.9525,27.255,0.375,0.05689375,0.15324125,2.154025,17.5635,130.2045,260.98175,43.329875,5.5269875,1.35643125,6.2756,0.2971475,0.61319125,9.64375,2.437760531459966,1.8953145082104927,2,452.361125625
Wood Ear Mushrooms Mixed with Peanuts,Sichuan cuisine,0.0,5.1959,2.53,8.35,0.15,0.0125,0.01912,1.1383,7.742,13.734,105.44,15.09,2.0602,0.43707,0.8885,0.06024,0.77565,0.025,0.24694525795000158,0.19199544995755333,2,87.472805
Pork Floss,Fujian cuisine,86.5,0.042,0.0,48.449999999999996,1.4315,0.54225,0.11995,5.459,0.0,7.4750000000000005,190.705,26.110000000000003,3.1794999999999995,3.2135,9.5,0.14805,0.06885000000000001,0.0,0.0,0.0,4,231.80968499999997
Stir-Fried Crispy Jellyfish,Fujian cuisine,0.0,0.35433333333333333,0.0,21.599999999999998,0.7117666666666667,0.11663333333333332,0.14316666666666666,2.5974666666666666,7.97,93.23666666666666,65.15666666666667,68.06666666666666,2.365666666666667,0.848,0.10333333333333333,0.050633333333333336,0.030266666666666667,0.11,0.43,0.4896666666666667,5,135.54885
Lily Stewed Frog,Fujian cuisine,8.55,0.15,0.0,164.5,0.115,0.076,0.027999999999999994,2.765,1.5,17.85,92.7275,20.54,1.21175,0.71415,0.495,0.1731,0.0885,1.08,0.0,0.04,5,139.789905
Glass Lamb Fillet,Anhui cuisine,61.333333333333336,0.02666666666666667,0.0,22.266666666666666,0.18600000000000003,0.03684,0.09759333333333332,3.0284,1.9000000000000001,8.156666666666666,103.37166666666667,15.563333333333333,1.8487666666666664,2.1671333333333336,21.48266666666667,0.50386,0.02903333333333333,0.2366666666666667,3.27,1.21,3,158.48568
Clear Stewed Two Chickens,Jiangsu cuisine,274.71892963552324,5.233596209943992,0.0,264.29841983403776,2.6843856322628574,0.41272428156490976,0.699967329790693,26.827907340983476,22.877738250120185,64.62868653592618,862.813386064622,96.33506091696735,6.247159415158452,5.10180420240263,63.607099023786624,0.0982202166231269,0.3093902263852605,2.205363192630288,7.356806693936482,3.3306714335926273,2,551.5302622903265
Salted Green Beans,Anhui cuisine,0.0,1.185,0.0,74.669,0.19071,0.52021,0.17294,2.6943,54.3,47.047,167.9695,54.448,3.1409499999999997,1.6633,0.271,0.00546,0.02004,0.33,0.0,0.266,5,103.54436
Braised Raw Knocked,Jiangsu cuisine,13.649999999999997,2.4642500000000003,0.0,11.055,2.154425,0.415625,0.17579999999999998,5.877375,6.075,126.74625,358.5925,14.169999999999998,5.08,0.67585,5.0625,0.0115875,0.0739125,0.50625,1.86375,1.23575,3,299.67283875
Saltwater Small Squid,Fujian cuisine,388.3333333333333,1.7096666666666664,0.0,90.17333333333333,2.0043333333333333,0.037333333333333336,0.20414999999999997,1.7061666666666666,1.7083333333333333,22.286666666666665,205.835,34.949999999999996,1.2903333333333333,2.688333333333333,83.35733333333333,0.0023,0.0318,0.22,0.16666666666666666,0.5033333333333333,3,129.88773666666665
Fish Skin in Milky Broth,Hunan cuisine,51.925000000000004,0.055,0.0,25.88,2.5636666666666663,0.09403666666666667,0.10718,4.8814,2.766666666666667,32.49766666666667,194.66516666666666,31.030666666666665,1.03705,0.6363066666666667,44.02613333333333,0.06505999999999999,0.11060333333333333,34.71,2.1999999999999997,2.5301666666666667,2,229.428767
Changsha Stinky Tofu,Hunan cuisine,0.0,0.0,0.0,1.1615,6.3016499999999995,0.01544,0.04769,1.9909999999999999,0.0755,30.531000000000002,106.788,67.47,2.50955,0.61465,0.27599999999999997,0.0391,0.07165,1.215,7.724,7.8180000000000005,4,239.602997
Braised Spring Chicken,Shandong cuisine,144.46666666666667,2.6999999999999997,0.0,134.06833333333333,2.024783333333333,0.1741,0.30815,12.905666666666667,9.450000000000001,39.233333333333334,446.2063333333333,45.93633333333333,3.823066666666667,1.9626000000000001,37.51566666666667,0.01884,0.07665,0.385,3.621,2.0433333333333334,2,363.41623
Braised Tofu Dices,Jiangsu cuisine,65.625,0.95,0.0,304.625,1.7475,0.07625,0.225,4.095,24.5,157.875,254.0,165.5,5.125,1.7525,9.825,0.29125,0.09625,3.05,0.6625,1.875,4,137.425
Minced Meat with Fish Lip,Fujian cuisine,38.333333333333336,0.19283333333333333,0.0,24.39833333333333,2.23642,0.12459666666666668,0.12445333333333335,5.216966666666667,3.848333333333333,31.445000000000004,187.89333333333332,29.417999999999996,1.3475000000000001,0.61919,36.87453333333333,0.07364,0.12035333333333333,28.998333333333335,3.273733333333333,3.2991333333333333,4,249.8940183333333
Braised Eel,Jiangsu cuisine,11.0,2.5466666666666664,0.0,8.91,4.2719,0.31119,0.13989333333333337,5.121966666666666,10.583333333333334,159.572,356.76033333333334,17.871333333333332,5.102266666666667,0.5215299999999999,7.177600000000001,0.03562,0.16082333333333335,1.37,1.128,1.4393333333333331,2,443.5547623333334
Cold Mixed Pork Belly with Magnolia,Cantonese cuisine,68.85000000000001,3.3986666666666667,3662.133333333333,6.760000000000001,1.2910666666666668,0.1747,0.24466666666666667,4.137266666666666,87.58666666666666,235.91333333333333,289.77333333333337,53.28666666666667,7.361,3.0484000000000004,5.838666666666666,0.34723333333333334,2.158533333333333,7.878333333333334,4.087693631631232,3.178107506938092,2,325.21367333333336
Date Pit Meat,Anhui cuisine,90.83333333333333,0.0007500000000000002,0.0,24.166666666666668,0.4117416666666667,0.068525,0.07695833333333334,1.0632666666666666,0.0,6.060833333333334,31.376666666666665,4.3975,0.9561666666666667,0.6048083333333333,6.575,0.05154166666666667,0.028525,0.32166666666666666,0.33499999999999996,0.3105833333333333,2,847.2070008333334
Fried Radish Balls,Shandong cuisine,85.8,0.02666666666666667,0.0,51.419999999999995,2.985533333333334,0.11683333333333333,0.10943333333333333,0.4851666666666667,15.116666666666667,58.696666666666665,121.03166666666668,19.11,1.7061666666666666,0.5955666666666667,2.674,0.0472,0.12533333333333332,0.7200000000000001,4.333333333333333,4.0200000000000005,2,253.47463666666667
Fish Ball Tofu Pot with Fermented Bean Curd,Cantonese cuisine,24.56,1.99466,25.106,35.625,0.0,0.008985,0.019704,1.0083600000000001,0.5359,15.912799999999999,110.3057,13.5802,0.9473699999999999,0.323855,13.91159,0.031074,0.11994400000000001,7.665000000000001,1.1699522514767722,0.9096166122639813,3,108.32208949999999
Clear Vegetarian Duck Soup,Anhui cuisine,0.0,0.15,0.0,4.391666666666667,17.17983333333333,0.2534666666666667,0.18600000000000003,2.7046666666666663,1.1583333333333334,98.48333333333333,299.1116666666667,107.60000000000001,10.372666666666666,2.8854333333333333,2.0433333333333334,1.2441,2.3847,0.82,4.546666666666667,9.31,2,369.72184666666664
Mandarin Duck Fish Dates,Zhejiang cuisine,112.0,0.0098,0.0,57.07,2.213,0.06274,0.10056000000000004,0.5059,0.52,17.159,169.5849,11.2754,1.44967,0.42242,2.448,0.105672,0.01495,14.438600000000001,4.5249999999999995,1.31,5,212.60675199999994
Egg Tofu with Rape Shoots,Hunan cuisine,0.0,0.0375,0.0,226.8,1.110475,0.0262,0.09565,1.5244999999999995,23.455,90.33,85.5725,47.4925,2.53175,0.697275,1.472,0.067125,0.218925,1.3475,1.17,1.44425,3,90.281055
Stewed Duck with Ham,Zhejiang cuisine,0.0,1.0545,0.0,38.0,0.043333333333333335,0.19666666666666668,0.47878333333333334,10.034,9.5,38.435,237.22766666666666,7.907666666666667,4.439633333333333,0.06326666666666667,0.0,0.00078,0.00735,0.26399999999999996,0.0,0.03333333333333333,4,385.8969683333333
Spicy Stir-fried Razor Clams,Sichuan cuisine,74.67,1.3432,22.96,33.63,0.0,0.0224,0.07696,0.7878000000000001,2.87,80.798,98.896,21.948,19.628,1.2134800000000001,31.5584,0.23271999999999998,1.12736,0.0,0.8049370391206663,0.6258239186142348,3,98.026806
Tofu with Crab Roe,Hunan cuisine,104.0,0.61,0.0,14.816666666666668,3.0904833333333332,0.19445,0.0923,3.8403333333333336,10.966666666666667,157.53,380.28,84.835,1.9558333333333333,5.167766666666666,0.038,0.12775,0.26243333333333335,0.25333333333333335,1.6816666666666666,2.1195,3,194.70182799999998
Spicy Pork Shred Noodles,Sichuan cuisine,8.0,9.0367,86.99,1.8,0.0,0.503815,0.200875,3.749,3.198,53.2465,450.063,123.01,10.8324,3.93479,25.22065,0.476335,2.715105,0.0,6.09453793230526,4.738392477385564,1,995.629307
Kidney with Fermented Bean Sauce,Sichuan cuisine,329.27,2.5832699999999997,8.001999999999999,46.480000000000004,0.15,0.292395,1.063933,7.52422,19.2408,14.2156,217.8974,21.7999,5.90599,2.437205,104.05508,0.554078,0.19887300000000002,7.69,1.2008007719450666,0.9336007762726466,3,143.19003849999999
Smooth Mushroom and Oolong Soup,Cantonese cuisine,28.88,10.6237,3.96,18.135,0.0415,0.05353,0.2098,2.38,0.792,18.826,323.992,497.611,4.9352,1.52867,70.0326,0.33109,0.28301,0.45,0.8591686902926483,0.6679880417690675,2,169.720831
Date Cake,Hunan cuisine,5.5,0.0,0.0,4.45,1.3310899999999999,0.075,0.02003,0.6565,0.0,17.857666666666667,53.90033333333333,14.380666666666668,0.7563666666666666,0.42622333333333334,0.0057,0.29383,0.3315,0.21066666666666667,0.049999999999999996,0.25,3,724.7037666666666
Wild Vegetable with Braised Quail,Anhui cuisine,60.70666666666667,0.08116666666666666,0.0,23.066666666666663,0.8994333333333334,0.051133333333333336,3.66185,2.8183333333333334,13.433333333333332,74.60833333333333,98.23166666666667,49.498333333333335,2.1414999999999997,0.6112,5.207333333333334,0.10146666666666666,0.19975,0.3,1.29,1.555,5,106.33309166666668
Stir-fried Garlic Sprouts with Bacon,Sichuan cuisine,73.8,4.9482,96.03999999999999,57.6,0.0,0.04166,0.04304,0.26480000000000004,11.48,44.954,340.146,35.088,5.6304,2.36188,14.6076,0.10556000000000001,0.22912,0.0,5.750740682715622,4.471096364161571,2,359.608482
Pan-Fried Prawn,Fujian cuisine,147.0,2.3188798068165064,0.0,17.066666666666666,5.185333333333333,0.0647912450387577,0.01862310799430748,1.1634413844080806,8.683333333333334,40.6960441688165,163.36144807971542,42.103464152639496,0.825187305136863,1.2120591537915046,24.076318617570724,0.005063928258050003,0.010347674208547377,20.25763186175707,2.35,2.203333333333333,3,164.3906065970911
Pork Four Treasures,Anhui cuisine,290.43,0.25,0.0,1649.3066666666664,0.9826133333333332,0.20161333333333334,0.9740033333333334,9.076073333333333,13.06,45.96333333333333,283.88466666666665,26.65833333333333,11.723533333333334,3.71424,22.187166666666666,0.40216999999999997,0.21527666666666667,0.7280000000000001,2.1533333333333338,1.1437333333333333,3,212.31214466666665
Mustard Chicken,Anhui cuisine,116.75,1.7796666666666667,0.0,34.0,5.826483333333333,0.2158,0.2791333333333333,14.455466666666666,1.68,56.69833333333333,420.94666666666666,85.60166666666667,4.117333333333334,3.304183333333333,21.252333333333333,0.36338333333333334,0.41076666666666667,12.935,2.243,1.011,3,322.5898516666667
Cross-cut Fish,Jiangsu cuisine,219.16666666666666,0.0,0.0,66.43333333333334,2.174166666666667,0.12044999999999996,0.44989999999999997,5.131166666666666,0.0,75.76333333333334,495.3933333333334,71.37666666666667,2.083833333333333,1.4158166666666665,3.8473333333333333,0.11703333333333334,0.14658333333333332,14.166666666666666,1.955,1.9416666666666667,4,313.0752616666667
Coconut Milk Board Cake,Fujian cuisine,3.1666666666666665,0.31666666666666665,0.0,70.41666666666667,0.45448333333333335,0.04816666666666666,0.13616666666666666,0.2783333333333333,6.3500000000000005,106.42333333333333,124.16699999999999,54.867,0.9427666666666666,0.3878166666666667,0.0,0.11291,0.26415,1.1713333333333333,1.045,0.6894999999999999,3,650.6946283333333
Frozen Chicken Wings,Anhui cuisine,131.66666666666666,0.0029999999999999996,0.0,61.666666666666664,0.513,0.19283333333333333,0.2584666666666667,20.581833333333332,0.5833333333333334,26.483333333333334,351.81333333333333,43.38333333333333,2.8059999999999996,2.188833333333333,1.1500000000000001,0.036333333333333336,0.07273333333333333,12.106666666666667,3.8000000000000003,1.3433333333333335,2,249.61908866666667
Braised Pork Loin Rolls with Jade Rings,Hunan cuisine,4.625,0.88,0.0,19.208333333333336,1.7234833333333335,0.0354,0.08360000000000001,1.1108333333333333,8.94,23.27,40.84666666666667,22.643333333333334,1.0463333333333333,0.36674999999999996,1.4576666666666667,0.07415000000000001,0.2096,10.956666666666665,0.03,0.7105,2,185.379155
Tofu Box,Shandong cuisine,3.3525940559999996,0.17359097616666666,0.0,20.522371554400003,1.4204446006313332,0.029636907933333335,0.12100578269666667,2.6974380110999996,6.215435729666667,35.241133346333335,115.26617599833332,63.222101467933335,2.087899800926667,0.63453892068,0.9670041266666667,0.04413081548,0.05877034171466666,4.459181952333333,0.5713333333333334,1.1670848619,4,151.86963986748665
Tofu with Toona Sprouts,Zhejiang cuisine,0.04125,0.0,0.0,35.568,8.66391,0.15832250000000006,0.105405,0.97362,12.16,69.25475,175.136975,65.73635,3.1001175,1.9406675,1.96725,0.32775299999999996,0.7178575,6.456525,1.475475,3.1428750000000005,4,149.429492
Saltwater Beef Shank,Hunan cuisine,0.0,0.0535,0.0,11.5725,1.059475,0.0049,0.010575,0.0765,2.85,9.8525,5.6575,5.1225,0.519,0.0583,0.015,0.0165,0.058425,0.66,0.564,0.673,2,146.6020025
Flower Meat Oyster Cake,Fujian cuisine,33.333333333333336,1.24,0.0,77.56666666666666,1.767166666666667,0.14506666666666665,0.2366,2.088366666666666,2.6,125.185,311.6946666666667,125.70466666666665,22.64306666666667,35.65613333333334,47.81666666666666,0.58834,1.0224,40.147,2.2833333333333337,2.3649999999999998,3,498.7866266666667
Crispy Citrus Coin,Jiangsu cuisine,171.6,0.18333333333333335,0.0,372.2733333333333,6.780733333333333,0.33549999999999996,0.2017,1.7905333333333333,70.98333333333333,126.15499999999999,128.75666666666666,42.94833333333333,2.034333333333333,0.8597333333333333,5.317833333333334,0.32780000000000004,0.5305333333333333,0.049999999999999996,4.121333333333333,4.094666666666667,2,390.20932500000004
Bamboo Shoot Mushroom with Heart of Cabbage,Anhui cuisine,7.5,0.2325,0.0,289.8225,1.8216,0.07125,0.126175,2.00875,29.0225,98.2575,71.17375,22.935,2.364625,0.7194,1.65,0.09785,0.32052500000000006,3.465,0.045,0.042499999999999996,3,126.190805
Milk Soup Assorted,Shandong cuisine,35.3,0.397,0.0,11.3575,0.9438,0.2633,0.1126,4.7677499999999995,1.1025,9.245,151.564,15.929,0.7732,0.9481,5.56,0.04842,0.0386,1.646,0.65,0.243,3,132.7172975
Green Belt Shrimp,Jiangsu cuisine,133.5,1.8333333333333333,0.0,11.633333333333333,5.6066666666666665,0.0474,0.05466666666666667,1.3560000000000005,4.6466666666666665,27.802000000000003,140.65666666666667,38.699999999999996,0.7059666666666667,1.1390666666666667,19.36466666666667,0.028466666666666668,0.14399999999999996,17.55666666666667,0.16666666666666666,0.18000000000000002,2,211.26365166666665
Sesame Spinach,Cantonese cuisine,0.0,6.084125,5198.2375,0.0,0.0,0.121925,0.2377,1.667,57.10875,202.45875,611.835,138.12375,7.48625,2.2267,2.530875,0.367925,1.4268375,0.0,1.1518676350547803,0.8955561516741567,2,150.02597625
Bok Choy and Potato Soup,Sichuan cuisine,0.0625,2.44415,704.63375,0.0,0.0075,0.04879375,0.05722875,0.8914,24.269125,44.917625,241.878,20.48925,1.5062375,0.46065625,0.9724125,0.10611,0.235235,9.80625,0.9176820122868516,0.7134810861710897,3,100.31457375
Stuffed Bamboo Shoots with Eight Flavors,Zhejiang cuisine,0.0,0.12589999999999998,1812.5,306.2,2.93225,0.060450000000000004,0.12734,1.48275,4.075,21.459999999999997,47.006,19.202,2.0774,0.4893,0.7185,0.06741,0.19912,0.2195,1.7305,1.6935,4,104.565607
Fermented Bean Aroma Minced Meat with Taro,Hunan cuisine,0.0,1.6933333333333334,0.0,28.099999999999998,0.46543333333333337,0.25243333333333334,0.07716666666666668,1.7811666666666666,5.1499999999999995,143.24666666666667,95.08999999999999,1.6500000000000001,0.4443333333333333,0.13799999999999998,0.02333333333333333,0.0089,0.030333333333333337,1.58,0.43,0.4263333333333333,5,255.95067666666668
Fresh Shrimp Braised Sea Cucumber,Hunan cuisine,70.81,0.58025,0.0,13.545000000000003,4.304535719283753,0.079560531712228,0.06984386504556137,1.5344882928057002,2.90869972981578,246.72117246874382,74.28582482941397,136.86065100974903,11.749627300911227,0.8834832482941396,57.278,0.06373333333333334,0.6879666666666666,4.2058333333333335,0.23033333333333336,0.2855146558592979,2,133.52082710687338
Braised Goose Intestines with Roasted Peppers,Sichuan cuisine,99.11,1.25675,0.255,41.88,0.6,0.01774,0.12511,1.8751000000000002,27.6595,19.433500000000002,109.09100000000001,8.730500000000001,1.5492000000000001,0.71312,13.239349999999998,0.11011,0.017505,0.1,1.736864251341468,1.3503803888350472,3,131.3043295
Chrysanthemum Tofu Soup,Fujian cuisine,60.6,1.7278333333333336,0.0,225.08333333333334,4.956333333333333,0.3365,0.12478333333333334,2.9906666666666664,3.4333333333333336,68.30499999999999,228.22466666666665,70.39633333333333,1.8804,1.5046333333333333,10.066666666666666,0.19120666666666666,0.41635,8.840333333333334,0.9466666666666667,1.7266666666666666,3,176.76639166666666
Purple Crispy Meat,Shandong cuisine,111.66666666666667,1.5,0.0,18.88,2.9564500000000002,0.8155166666666666,0.3300166666666667,4.9699333333333335,5.921666666666667,30.61666666666667,353.9885,34.716,1.4670499999999995,6.233433333333333,12.103833333333334,0.04523,0.16328333333333334,0.17400000000000002,17.283333333333335,6.003333333333334,1,513.6651733333333
Hand-Held Noodles,Fujian cuisine,0.0,0.1005,0.0,0.0,9.209125,0.346775,0.1043875,3.387875,1.2112500000000002,86.65375,279.8375,88.6425,7.137875,2.585625,1.7025,1.1715,1.995375,0.1125,3.43125,7.205,4,594.3254825
Braised Chinese Yam in Sweet Sauce,Zhejiang cuisine,0.0,0.0,0.0,5.833333333333333,0.7818666666666667,0.09166666666666667,0.024999999999999998,0.4583333333333333,14.25,17.36,54.52,18.27,0.509,0.2296,0.0,0.021,0.00019999999999999998,0.041666666666666664,0.8683333333333333,0.7943333333333333,5,209.7957933333333
Chicken with Mushrooms,Cantonese cuisine,131.175,2.1282,31.07,59.4875,0.013875,0.06569375,0.1279425,7.2402,0.889875,16.5685,333.819625,28.38525,2.0458375,1.47815625,15.0323625,0.1213425,0.32018,0.0,2.8634602101574154,2.2262882715327703,3,261.516638125
Pumpkin Steamed Pork with Rice Flour,Sichuan cuisine,49.980000000000004,2.3956399999999998,36.574,19.89,0.0,0.08897000000000001,0.129206,1.62384,1.0386,31.712200000000003,155.7328,23.3448,3.06478,1.01707,13.89386,0.177796,0.19297599999999998,0.0,3.186116336536715,2.477147545689383,2,266.448194
"Chicken, Ham and Dried Fish",Jiangsu cuisine,190.895,0.13375,0.0,98.1,6.919325,0.53495,0.22345,22.151875,6.6875,76.1225,464.497,83.6845,4.5941,2.790275,54.946,0.22832249999999998,0.2114375,2.608,4.86025,3.94075,2,411.80327375
Honey Glazed Ham,Jiangsu cuisine,113.16666666666667,0.6166666666666667,0.0,13.516666666666666,6.290333333333333,1.3831666666666667,0.32916666666666666,11.523000000000001,0.3333333333333333,40.833333333333336,724.8166666666666,50.81666666666666,2.736666666666667,3.9575,18.391666666666666,0.2916666666666667,0.612,8.716666666666667,4.566666666666666,3.485,2,552.5775600000001
Preserved Vegetable Stewed Duck,Fujian cuisine,0.0,1.01,0.0,3.0,0.0,0.21599999999999997,0.4855,10.695,0.15,60.0,252.0,2.25,5.99,0.335,0.4,0.0475,0.17550000000000002,0.0,0.0,0.015,2,364.5467
Minced Pork with Winged Beans,Sichuan cuisine,3.25,1.9453,317.23,0.72,1.4,0.0756,0.07316,0.7894,11.391,60.150999999999996,204.31400000000002,28.331,0.9503999999999999,0.34886,0.6063,0.0828,0.40991,7.665000000000001,0.9552693618278862,0.7427045673091802,3,90.421587
Osmanthus Potato Puree,Sichuan cuisine,6.975,1.99655,40.005,2.025,0.0,0.0684125,0.036245,0.9128,22.59075,8.419,284.08975,19.2885,0.697225,0.3144875,0.693075,0.101845,0.12337,0.0,1.3049576440542783,1.0145808513418682,3,133.00857875
Sea Cucumber and Lamb Soup,Cantonese cuisine,110.7075,5.13295,25.16375,29.28375,0.0,0.06273125,0.17476125,5.238575,0.622375,9.321625,310.36275,145.574,3.7212125,3.90259375,53.7312375,0.8809925,0.1204675,0.0,2.807900942210049,2.1830919504638047,2,260.32268375
Crispy Rice Crust with Tenderloin Slices,Hunan cuisine,100.2,0.19999999999999998,0.0,56.050000000000004,5.277616666666667,0.04277,0.06794666666666667,0.6604,3.4499999999999997,24.739333333333335,50.64933333333334,9.232333333333333,1.9001333333333335,0.43454,2.9368,0.04607666666666666,0.19850333333333334,4.545,1.7939999999999998,1.801,1,506.00713533333334
Crabapple Abalone,Jiangsu cuisine,872.50625,3.827875,0.0,1056.41875,10.1526875,0.56615,0.7762875,8.58725,20.25,274.80375,749.5685,158.536,9.353925,5.006525,7.45,0.16624250000000002,0.17452499999999999,46.7865,6.6625,3.131375,2,597.40947875
Fresh Soup Family Reunion,Fujian cuisine,114.492,0.47000000000000003,0.0,142.08599999999998,2.72996,0.23706,0.5406500000000001,12.490300000000001,4.368,114.898,282.212,44.28,5.7345,1.99575,16.3168,0.40426,0.21685,1.17,1.06,0.6648,4,317.173076
Sour and Spicy Noodles,Sichuan cuisine,0.25,11.48775,695.89,0.0,0.063,0.251945,0.137425,1.8561,8.483,154.692,865.954,153.9775,10.32905,7.525275,11.8617,0.77917,3.585725,38.325,6.828509372474176,5.309041932576787,1,1405.4510915
Five-Spice Stewed Lotus Root,Hunan cuisine,15.950000000000001,0.013333333333333334,0.0,6.78,0.018499999999999996,0.1729333333333333,0.05079,1.5042499999999999,1.0816666666666668,2.861333333333333,48.958,6.66,0.32946666666666663,0.4732,3.0039999999999996,0.0070999999999999995,0.00495,1.3905,1.6251,0.6473,4,165.13171233333333
Winter Mushroom with Wheat Gluten,Zhejiang cuisine,0.0,0.135,110.46,18.396,4.073333333333333,0.05128,0.04888666666666667,1.8883333333333334,7.71,19.676666666666666,56.63566666666667,17.852333333333334,1.1814333333333333,0.8829633333333334,8.1535,0.18586666666666665,0.4460766666666667,0.1185,3.9220333333333333,3.9450333333333334,4,245.889892
Superior Soup Tendon,Anhui cuisine,0.0,0.13633333333333333,0.0,38.0,0.0,0.0788666666666667,0.1453,0.7080000000000001,8.666666666666666,13.799999999999999,155.90166666666667,10.616666666666667,4.429166666666666,0.8165666666666667,1.7066666666666663,0.0014,0.009366666666666667,0.22,0.3,0.0,4,175.05714333333333
Litchi Scent Sweet Potato Chip,Fujian cuisine,0.0,0.0,0.0,0.0,0.4802,0.01185,0.02167,0.1938,0.0,17.462,15.664,5.28,0.293,0.11126000000000001,0.7785000000000001,0.0515,0.022010000000000002,0.075,1.1420000000000001,1.113,5,131.53412799999998
Paper-Wrapped Grouper,Zhejiang cuisine,147.46666666666667,0.011000000000000001,0.0,108.26666666666667,0.8630666666666666,0.17883333333333332,0.0478,0.8865,0.52,60.27333333333333,328.835,57.629999999999995,2.1361666666666665,1.03555,2.1265000000000005,0.026400000000000003,0.020833333333333332,0.5366666666666667,0.8733333333333334,1.1726666666666665,2,245.1981065
Winter Bamboo Shoots with Mushrooms and Cabbage,Hunan cuisine,47.699999999999996,1.25,0.0,10.43,0.794,0.6825833333333334,0.28110000000000007,8.92,3.76,234.33,322.49666666666667,80.35000000000001,8.727833333333333,2.37565,8.354666666666667,0.2644,0.5217833333333334,21.939999999999998,1.0,1.294,3,184.82228499999997
Creamy Lotus Fragrant Chicken,Zhejiang cuisine,118.39999999999999,4.874,0.0,23.34,1.2055333333333333,0.32749999999999996,0.42346666666666666,13.458166666666665,2.9933333333333336,98.64,788.0293333333334,44.717666666666666,4.8571333333333335,2.6656166666666667,20.721666666666668,0.0070799999999999995,0.0038499999999999997,2.3473333333333333,5.0200000000000005,1.679,3,535.2293466666666
Crispy Fish in Tomato Sauce,Zhejiang cuisine,60.300000000000004,0.017333333333333333,0.0,4.66,1.4221833333333331,0.08243333333333333,0.0666,2.3015,0.9500000000000001,44.68833333333333,218.275,34.18833333333333,1.0128333333333333,0.9249499999999999,25.2,0.059849999999999993,0.044899999999999995,0.436,2.488,1.7323333333333333,5,142.851495
Stir-Fried Cuttlefish Flowers,Jiangsu cuisine,34.58,0.13633333333333333,0.0,61.6,1.9361999999999997,0.029133333333333334,0.0741,1.091,10.906666666666666,71.92333333333333,101.943,16.018,1.7855666666666667,0.3622,9.543000000000001,0.030740000000000003,0.06330000000000001,0.432,1.6660000000000001,1.707,5,123.76296333333333
Braised Ham with Crispy Kidney,Zhejiang cuisine,181.8239583333333,0.9900520833333334,0.0,63.020833333333336,0.24647916666666667,0.4169333333333333,2.1484843750000002,6.382145833333333,14.0625,25.6428125,255.28047916666665,27.212354166666668,3.4683104166666667,1.7205083333333333,101.87833333333333,0.03176125,0.0056031250000000005,3.4294166666666666,0.8854166666666666,0.5227291666666667,4,103.4537640625
Braised Two Vegetables,Anhui cuisine,198.0,0.022500000000000003,0.0,94.71666666666665,2.134866666666667,0.04555,0.14458333333333334,3.329333333333333,34.586666666666666,253.09333333333333,286.468,97.89800000000001,5.2124,2.3115333333333337,33.657333333333334,1.0063066666666667,0.41186666666666666,0.27366666666666667,2.6816666666666666,1.774,2,198.12462666666667
Marinated Rice Wine Duck Tongue,Zhejiang cuisine,71.98,0.03133333333333333,0.0,25.169999999999998,0.14463333333333336,0.009046666666666666,0.13832,1.0601,0.9500000000000001,10.407333333333334,59.464,5.932666666666666,1.5332,0.48235999999999996,7.646866666666667,0.016139999999999998,0.010946666666666667,0.44,0.0,2.138333333333333,4,168.61736799999997
Longjing Tea Shrimp,Fujian cuisine,124.14999999999999,1.8378333333333332,0.0,16.135,3.72645,0.038766666666666665,0.042949999999999995,1.3306666666666667,0.0,26.0,135.42083333333332,36.46333333333333,0.66575,1.0572833333333334,19.44666666666667,0.032150000000000005,0.15436666666666662,16.976666666666667,0.16666666666666666,0.17166666666666666,3,114.71721166666663
Fish Head Casserole,Fujian cuisine,134.31,0.2375,0.0,51.67875,3.42285,0.30105,0.208225,6.567425,3.73625,121.72,290.26125,42.8675,2.04425,1.476925,21.048750000000002,0.0972,0.13975,0.4375,1.0925,1.2795,4,305.3768725
Braised Turtle with Ham and Water Chestnut,Anhui cuisine,94.64999999999999,0.88,0.0,83.81666666666666,2.4555666666666665,0.3761033333333333,0.22118000000000002,10.888733333333334,8.700000000000001,52.39933333333334,301.0876666666667,38.67733333333333,2.629966666666667,2.184023333333333,11.809466666666667,0.08485999999999999,0.04210333333333333,21.32,1.0,0.38666666666666666,3,188.89157866666665
Vegetable Egret Island Rolled Fish,Fujian cuisine,465.53,1.3411666666666668,0.0,140.46200000000002,5.25632,0.2645366666666667,0.22890333333333335,4.0834,4.8,142.835,401.72866666666664,67.94966666666666,3.5417666666666663,2.597996666666667,77.70466666666667,0.38301999999999997,0.42452666666666666,10.22,2.28,1.949,1,476.079874
